lat,long,url
47.4110874,8.5489289,https://www.homegate.ch/louer/107950096/proximite
47.4071211,8.5375837,https://www.homegate.ch/louer/107994467/proximite
47.4061238,8.548147,https://www.homegate.ch/louer/107885584/proximite
47.4069599,8.5375142,https://www.homegate.ch/louer/107509861/proximite
47.4062514,8.5504578,https://www.homegate.ch/louer/107596779/proximite
47.4090031,8.5552059,https://www.homegate.ch/louer/107976008/proximite
47.4090643,8.5572478,https://www.homegate.ch/louer/107896962/proximite
47.4139192,8.5686004,https://www.homegate.ch/louer/108047219/proximite
47.407952,8.546885,https://www.homegate.ch/louer/108047957/proximite
47.4116045,8.5286258,https://www.homegate.ch/louer/107347256/proximite
47.4111122,8.5457886,https://www.homegate.ch/louer/108069603/proximite
47.4058644,8.5495488,https://www.homegate.ch/louer/108049878/proximite
47.4034865,8.5812441,https://www.homegate.ch/louer/108097193/proximite
47.4088541,8.5769335,https://www.homegate.ch/louer/107864291/proximite
47.4064404,8.5854281,https://www.homegate.ch/louer/108039868/proximite
47.4037577,8.5857695,https://www.homegate.ch/louer/108048264/proximite
47.4049666,8.5889075,https://www.homegate.ch/louer/107768338/proximite
47.4017067,8.5892744,https://www.homegate.ch/louer/108026729/proximite
47.4062937,8.5720294,https://www.homegate.ch/louer/107828988/proximite
47.4084721,8.5819208,https://www.homegate.ch/louer/108064177/proximite
47.4096418,8.5771722,https://www.homegate.ch/louer/108089581/proximite
47.4064404,8.5854281,https://www.homegate.ch/louer/107995213/proximite
47.4052883,8.5718225,https://www.homegate.ch/louer/108005586/proximite
47.4035072,8.5809663,https://www.homegate.ch/louer/108097178/proximite
47.4057909,8.5719392,https://www.homegate.ch/louer/108088805/proximite
47.4007623,8.5918524,https://www.homegate.ch/louer/108061128/proximite
47.4017067,8.5892744,https://www.homegate.ch/louer/108027222/proximite
47.4045909,8.5588756,https://www.homegate.ch/louer/108026049/proximite
47.4006017,8.5909463,https://www.homegate.ch/louer/108094343/proximite
47.4032118,8.5875577,https://www.homegate.ch/louer/107833161/proximite
47.4046926,8.5581097,https://www.homegate.ch/louer/107270042/proximite
47.4234562,8.5433401,https://www.homegate.ch/louer/108088791/proximite
47.4279482,8.5513085,https://www.homegate.ch/louer/107933750/proximite
47.4227904,8.5507634,https://www.homegate.ch/louer/107759611/proximite
47.4260168,8.5482461,https://www.homegate.ch/louer/108093649/proximite
47.4225341,8.5399429,https://www.homegate.ch/louer/108105935/proximite
47.4300944,8.5422997,https://www.homegate.ch/louer/108025517/proximite
47.4255895,8.5487143,https://www.homegate.ch/louer/108071217/proximite
47.4305313,8.5417653,https://www.homegate.ch/louer/107722782/proximite
47.4522684,8.5282216,https://www.homegate.ch/louer/108070575/proximite
47.4295111,8.5412139,https://www.homegate.ch/louer/107897195/proximite
47.4160422,8.5486074,https://www.homegate.ch/louer/108111226/proximite
47.4313586,8.5427369,https://www.homegate.ch/louer/107399419/proximite
47.4313586,8.5427369,https://www.homegate.ch/louer/107824164/proximite
47.4313586,8.5427369,https://www.homegate.ch/louer/107996237/proximite
47.420201,8.55033,https://www.homegate.ch/louer/107910208/proximite
47.4294178,8.542511,https://www.homegate.ch/louer/107930628/proximite
47.4238324,8.5553651,https://www.homegate.ch/louer/108008684/proximite
47.4247091,8.5535659,https://www.homegate.ch/louer/107932440/proximite
47.4262371,8.5468457,https://www.homegate.ch/louer/107096051/proximite
47.4232093,8.5532135,https://www.homegate.ch/louer/107982447/proximite
47.430511,8.5420035,https://www.homegate.ch/louer/107899002/proximite
47.4238324,8.5553651,https://www.homegate.ch/louer/107919730/proximite
47.4200054,8.5541378,https://www.homegate.ch/louer/107933925/proximite
47.4213657,8.5501902,https://www.homegate.ch/louer/107375126/proximite
47.4262371,8.5468457,https://www.homegate.ch/louer/107897160/proximite
47.4304725,8.5422678,https://www.homegate.ch/louer/107944336/proximite
47.4181421,8.5430327,https://www.homegate.ch/louer/106038068/proximite
47.36052,8.5989365,https://www.homegate.ch/louer/108112774/proximite
47.3592671,8.5946995,https://www.homegate.ch/louer/108095026/proximite
47.3592134,8.5883705,https://www.homegate.ch/louer/107897326/proximite
47.3600864,8.596425,https://www.homegate.ch/louer/108102152/proximite
47.3592671,8.5946995,https://www.homegate.ch/louer/107609406/proximite
47.3550971,8.5958147,https://www.homegate.ch/louer/107950203/proximite
47.3570038,8.5952461,https://www.homegate.ch/louer/107902284/proximite
47.3597816,8.5809693,https://www.homegate.ch/louer/107921015/proximite
47.3605611,8.5867183,https://www.homegate.ch/louer/108039703/proximite
47.3585331,8.5871247,https://www.homegate.ch/louer/107458853/proximite
47.3592644,8.5877626,https://www.homegate.ch/louer/107428947/proximite
47.361653,8.599859,https://www.homegate.ch/louer/108043452/proximite
47.3542801,8.599542,https://www.homegate.ch/louer/107458562/proximite
47.3644661,8.5965201,https://www.homegate.ch/louer/106161630/proximite
47.3579599,8.5967892,https://www.homegate.ch/louer/107982577/proximite
47.3567827,8.5894697,https://www.homegate.ch/louer/108097272/proximite
47.3576146,8.5899378,https://www.homegate.ch/louer/107904240/proximite
47.3598086,8.5818701,https://www.homegate.ch/louer/108071088/proximite
47.3581986,8.5963046,https://www.homegate.ch/louer/107927311/proximite
47.3578054,8.5897433,https://www.homegate.ch/louer/107861050/proximite
47.3589685,8.5867634,https://www.homegate.ch/louer/108054515/proximite
47.3595078,8.5994043,https://www.homegate.ch/louer/107429195/proximite
47.3615226,8.5904326,https://www.homegate.ch/louer/107905181/proximite
47.3570038,8.5952461,https://www.homegate.ch/louer/108064304/proximite
47.3689857,8.5064902,https://www.homegate.ch/louer/108053280/proximite
47.3671656,8.5087707,https://www.homegate.ch/louer/108059962/proximite
47.3666406,8.5081512,https://www.homegate.ch/louer/108093874/proximite
47.3674371,8.4949139,https://www.homegate.ch/louer/108111191/proximite
47.374726,8.502434,https://www.homegate.ch/louer/108059034/proximite
47.365757,8.497338,https://www.homegate.ch/louer/106725597/proximite
47.3701329,8.5069369,https://www.homegate.ch/louer/108088509/proximite
47.3674371,8.4949139,https://www.homegate.ch/louer/108084728/proximite
47.3697163,8.5023738,https://www.homegate.ch/louer/108113026/proximite
47.3652576,8.5086874,https://www.homegate.ch/louer/108111057/proximite
47.3668831,8.5066621,https://www.homegate.ch/louer/108111068/proximite
47.3689642,8.5039476,https://www.homegate.ch/louer/108084009/proximite
47.4000653,8.5360736,https://www.homegate.ch/louer/108093385/proximite
47.4068369,8.5390884,https://www.homegate.ch/louer/108079276/proximite
47.40865,8.5290688,https://www.homegate.ch/louer/107983019/proximite
47.4087499,8.5289649,https://www.homegate.ch/louer/107990676/proximite
47.3986066,8.5487708,https://www.homegate.ch/louer/108099881/proximite
47.403189,8.5583301,https://www.homegate.ch/louer/107948314/proximite
47.3996188,8.542344,https://www.homegate.ch/louer/107642057/proximite
47.401968,8.5423194,https://www.homegate.ch/louer/108079673/proximite
47.3995502,8.5410575,https://www.homegate.ch/louer/108032587/proximite
47.3979468,8.5412893,https://www.homegate.ch/louer/107885105/proximite
47.4031526,8.5481143,https://www.homegate.ch/louer/107539427/proximite
47.3992836,8.5388264,https://www.homegate.ch/louer/108058213/proximite
47.40369,8.5511596,https://www.homegate.ch/louer/107895168/proximite
47.3957934,8.4855805,https://www.homegate.ch/louer/107635926/proximite
47.3959362,8.4857025,https://www.homegate.ch/louer/106065741/proximite
47.3978283,8.4932776,https://www.homegate.ch/louer/108009653/proximite
47.3968809,8.4843526,https://www.homegate.ch/louer/108054578/proximite
