lat,long,url
47.40059,8.59094,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4858306?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=104&ct=142
47.33449,8.5312,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4815513?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=105&ct=142
47.40118,8.54522,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4865349?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=106&ct=142
47.36355,8.5219,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4842414?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=107&ct=142
47.38381,8.49762,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4849635?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=108&ct=142
47.40264,8.58762,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4781858?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=109&ct=142
47.39688,8.48433,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4794312?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=110&ct=142
47.40469,8.5581,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4628783?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=111&ct=142
47.36149,8.59043,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4233724?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=112&ct=142
47.41007,8.52361,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4703243?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=113&ct=142
47.41007,8.52361,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4703246?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=114&ct=142
47.41019,8.52375,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4801833?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=115&ct=142
47.40505,8.4939,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4857252?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=116&ct=142
47.36082,8.56226,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4850115?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=117&ct=142
47.38695,8.48461,https://www.immoscout24.ch/fr/d/objet-meuble-louer-zuerich/4790412?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=118&ct=142
47.357,8.59525,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4847793?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=119&ct=142
47.38342,8.58625,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4850301?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=120&ct=142
47.38319,8.48178,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4828495?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=121&ct=142
47.38637,8.54524,https://www.immoscout24.ch/fr/d/objet-meuble-louer-zuerich/4856252?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=122&ct=142
47.39117,8.53801,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4817322?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=123&ct=142
47.35537,8.55617,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4847757?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=124&ct=142
47.34006,8.52105,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4395916?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=125&ct=142
47.36246,8.52673,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4863561?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=126&ct=142
47.33138,8.51517,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4864519?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=127&ct=142
47.41946,8.54348,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4815155?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=128&ct=142
47.32514,8.50938,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4852968?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=129&ct=142
47.36743,8.4949,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4863042?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=130&ct=142
47.37344,8.51301,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4846624?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=131&ct=142
47.41283,8.52933,https://www.immoscout24.ch/fr/d/appartement-mansarde-louer-zuerich/4792307?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=132&ct=142
47.41707,8.51373,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4803753?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=133&ct=142
47.40296,8.55387,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4860814?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=134&ct=142
47.35668,8.60015,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4823557?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=135&ct=142
47.38675,8.52425,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4858454?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=136&ct=142
47.40264,8.54169,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4842164?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=137&ct=142
47.35945,8.51692,https://www.immoscout24.ch/fr/d/appartement-independant-louer-zuerich/4864673?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=138&ct=142
47.41048,8.52344,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4840057?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=139&ct=142
47.36003,8.56086,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4852186?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=140&ct=142
47.353,8.55819,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4183959?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=141&ct=142
47.36666,8.56219,https://www.immoscout24.ch/fr/d/appartement-louer-zuerich/4846347?s=2&t=1&l=4147&pf=1t&pt=22h&nrf=2&nrt=3&ci=142&ct=142
